did,oid,eid,sid,ent,count,count_D,flow,flow_D,input_count,input_count_D,input_flow,input_flow_D,speed,speed_D,spdh,spdh_D,ttime,ttime_D,dtime,dtime_D,wtimeVQ,wtimeVQ_D,dwelltime,dwelltime_D,travel,travel_D,traveltime,traveltime_D,qvmean,qvmean_D,qvmax,qvmax_D,stime,stime_D,nstops,nstops_D,fuelc,fuelc_D
432009,431302,T2C11821953316814913_StopPoint:T2C3377704015496481*StopPoint:T2C3377704015495934*StopPoint:T2C3377704015495926*StopPoint:T2C3377704015495526*StopPoint:T2C3377704015495672*StopPoint:T2C3377704015495212*StopPoint:T2C3377837159481363*StopPoint:T2C3377704015497084*StopPoint:T2C3377704015495529*StopPoint:T2C3377704015495386*StopPoint:T2C3377704015495517*StopPoint:T2C3377704015495442*StopPoint:T2C3377704015495998*StopPoint:T2C3377704015497129*StopPoint:T2C3377704015497121*StopPoint:T2C3377704015495343*StopPoint:T2C3377704015495729*StopPoint:T2C3377704015497125*StopPoint:T2C3377704015497132*StopPoint:T2C3377704015497115*StopPoint:T2C3377837159481480,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431308,T2C11821953316814879_StopPoint:T2C3377704015495463*StopPoint:T2C3377704015495230*StopPoint:T2C3377704015495482*StopPoint:T2C3377704015495485*StopPoint:T2C3377704015495654*StopPoint:T2C3377704015495279*StopPoint:T2C3377704015495584*StopPoint:T2C3377704015496024*StopPoint:T2C3377837159481465*StopPoint:T2C3377704015496496*StopPoint:T2C3377704015495563*StopPoint:T2C3377704015495489*StopPoint:T2C3377704015495744*StopPoint:T2C3377704015495478*StopPoint:T2C3377704015496001*StopPoint:T2C3377704015496038*StopPoint:T2C3377704015496249*StopPoint:T2C3377704015495379*StopPoint:T2C3377704015495853*StopPoint:T2C3377704015496008*StopPoint:T2C3377704015495716*StopPoint:T2C3377704015496035*StopPoint:T2C3377704015496055*StopPoint:T2C3377704015495587*StopPoint:T2C3377704015495975*StopPoint:T2C3377704015495822,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431312,T2C11821953316814879_StopPoint:T2C3377704015495824*StopPoint:T2C3377704015495976*StopPoint:T2C3377704015495588*StopPoint:T2C3377704015496057*StopPoint:T2C3377704015496037*StopPoint:T2C3377704015495717*StopPoint:T2C3377704015496009*StopPoint:T2C3377704015495854*StopPoint:T2C3377704015495380*StopPoint:T2C3377704015496250*StopPoint:T2C3377704015496039*StopPoint:T2C3377704015496002*StopPoint:T2C3377704015495479*StopPoint:T2C3377704015495746*StopPoint:T2C3377704015495490*StopPoint:T2C3377704015495564*StopPoint:T2C3377704015496277*StopPoint:T2C3377837159481466*StopPoint:T2C3377704015496025*StopPoint:T2C3377704015495585*StopPoint:T2C3377704015495280*StopPoint:T2C3377704015495655*StopPoint:T2C3377704015495486*StopPoint:T2C3377704015495483*StopPoint:T2C3377704015495231*StopPoint:T2C3377704015495464,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431314,T2C11821953316814878_StopPoint:T2C3377837159481355*StopPoint:T2C3377704015495882*StopPoint:T2C3377704015497109*StopPoint:T2C3377704015495570*StopPoint:T2C3377704015495726*StopPoint:T2C3377704015495750*StopPoint:T2C3377704015495365*StopPoint:T2C3377837159482430*StopPoint:T2C3377704015495684*StopPoint:T2C3377704015495417*StopPoint:T2C3377704015495519*StopPoint:T2C3377704015495221*StopPoint:T2C3377704015496414*StopPoint:T2C3377704015496048*StopPoint:T2C3377704015495687*StopPoint:T2C3377704015495946*StopPoint:T2C3377704015495609*StopPoint:T2C3377704015495615*StopPoint:T2C3377704015495603*StopPoint:T2C3377704015496148*StopPoint:T2C3377704015496096,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431315,T2C11821953316814878_StopPoint:T2C3377704015495336*StopPoint:T2C3377704015495268*StopPoint:T2C3377704015495223*StopPoint:T2C3377704015495997*StopPoint:T2C3377704015495440*StopPoint:T2C3377704015495516*StopPoint:T2C3377704015495385*StopPoint:T2C3377704015495528*StopPoint:T2C3377704015496484*StopPoint:T2C3377704015495698*StopPoint:T2C3377704015497097*StopPoint:T2C3377704015496017*StopPoint:T2C3377837159481355*StopPoint:T2C3377704015495882*StopPoint:T2C3377704015497109*StopPoint:T2C3377704015495570*StopPoint:T2C3377704015495726*StopPoint:T2C3377704015495750*StopPoint:T2C3377704015495365*StopPoint:T2C3377837159482430*StopPoint:T2C3377704015495684*StopPoint:T2C3377704015495417*StopPoint:T2C3377704015495519*StopPoint:T2C3377704015495221*StopPoint:T2C3377704015496414*StopPoint:T2C3377704015496048*StopPoint:T2C3377704015495687*StopPoint:T2C3377704015495946*StopPoint:T2C3377704015495609*StopPoint:T2C3377704015495615*StopPoint:T2C3377704015495603*StopPoint:T2C3377704015496148*StopPoint:T2C3377704015496096,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431316,T2C11821953316814878_StopPoint:T2C3377704015495336*StopPoint:T2C3377704015495268*StopPoint:T2C3377704015495223*StopPoint:T2C3377704015495997*StopPoint:T2C3377704015495440*StopPoint:T2C3377704015495516*StopPoint:T2C3377704015495385*StopPoint:T2C3377704015495528*StopPoint:T2C3377704015496484*StopPoint:T2C3377704015495698*StopPoint:T2C3377704015497097*StopPoint:T2C3377704015496017*StopPoint:T2C3377837159481355*StopPoint:T2C3377704015495882*StopPoint:T2C3377704015497109*StopPoint:T2C3377704015495570*StopPoint:T2C3377704015495726*StopPoint:T2C3377704015495750*StopPoint:T2C3377704015495365*StopPoint:T2C3377837159482430*StopPoint:T2C3377704015495684*StopPoint:T2C3377704015495417*StopPoint:T2C3377704015495519*StopPoint:T2C3377704015495221*StopPoint:T2C3377704015496414*StopPoint:T2C3377704015496048*StopPoint:T2C3377704015495687*StopPoint:T2C3377704015495946*StopPoint:T2C3377704015495609*StopPoint:T2C3377704015495615*StopPoint:T2C3377704015495603*StopPoint:T2C3377704015496148*StopPoint:T2C3377704015496096*StopPoint:T2C3377704015496149*StopPoint:T2C3377704015495373*StopPoint:T2C3377704015495676*StopPoint:T2C3377704015496346,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431319,T2C11821953316814878_StopPoint:T2C3377704015496347*StopPoint:T2C3377704015495677*StopPoint:T2C3377704015495374*StopPoint:T2C3377704015496382*StopPoint:T2C3377704015496150*StopPoint:T2C3377704015495602*StopPoint:T2C3377704015495616*StopPoint:T2C3377704015495611*StopPoint:T2C3377704015495947*StopPoint:T2C3377704015495708*StopPoint:T2C3377704015495688*StopPoint:T2C3377704015496049*StopPoint:T2C3377704015495978*StopPoint:T2C3377704015495222*StopPoint:T2C3377704015495521*StopPoint:T2C3377704015495418*StopPoint:T2C3377704015495685*StopPoint:T2C3377837159482433*StopPoint:T2C3377704015495366*StopPoint:T2C3377704015495751*StopPoint:T2C3377704015495727*StopPoint:T2C3377704015495571*StopPoint:T2C3377704015497111*StopPoint:T2C3377704015495883*StopPoint:T2C3377704015497099*StopPoint:T2C3377704015496019*StopPoint:T2C3377704015497098*StopPoint:T2C3377704015495700*StopPoint:T2C3377704015497084*StopPoint:T2C3377704015495529*StopPoint:T2C3377704015495386*StopPoint:T2C3377704015495517*StopPoint:T2C3377704015495442*StopPoint:T2C3377704015495998*StopPoint:T2C3377704015495224*StopPoint:T2C3377704015495269*StopPoint:T2C3377704015497079,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431320,T2C11821953316814878_StopPoint:T2C3377704015496382*StopPoint:T2C3377704015496150*StopPoint:T2C3377704015495602*StopPoint:T2C3377704015495616*StopPoint:T2C3377704015495611*StopPoint:T2C3377704015495947*StopPoint:T2C3377704015495708*StopPoint:T2C3377704015495688*StopPoint:T2C3377704015496049*StopPoint:T2C3377704015495978*StopPoint:T2C3377704015495222*StopPoint:T2C3377704015495521*StopPoint:T2C3377704015495418*StopPoint:T2C3377704015495685*StopPoint:T2C3377837159482433*StopPoint:T2C3377704015495366*StopPoint:T2C3377704015495751*StopPoint:T2C3377704015495727*StopPoint:T2C3377704015495571*StopPoint:T2C3377704015497111*StopPoint:T2C3377704015495883*StopPoint:T2C3377704015497099*StopPoint:T2C3377704015496019*StopPoint:T2C3377704015497098*StopPoint:T2C3377704015495700*StopPoint:T2C3377704015497084*StopPoint:T2C3377704015495529*StopPoint:T2C3377704015495386*StopPoint:T2C3377704015495517*StopPoint:T2C3377704015495442*StopPoint:T2C3377704015495998*StopPoint:T2C3377704015495224*StopPoint:T2C3377704015495269*StopPoint:T2C3377704015497079,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431321,T2C11821953316814878_StopPoint:T2C3377704015496382*StopPoint:T2C3377704015496150*StopPoint:T2C3377704015495602*StopPoint:T2C3377704015495616*StopPoint:T2C3377704015495611*StopPoint:T2C3377704015495947*StopPoint:T2C3377704015495708*StopPoint:T2C3377704015495688*StopPoint:T2C3377704015496049*StopPoint:T2C3377704015495978*StopPoint:T2C3377704015495222*StopPoint:T2C3377704015495521*StopPoint:T2C3377704015495418*StopPoint:T2C3377704015495685*StopPoint:T2C3377837159482433*StopPoint:T2C3377704015495366*StopPoint:T2C3377704015495751*StopPoint:T2C3377704015495727*StopPoint:T2C3377704015495571*StopPoint:T2C3377704015497111*StopPoint:T2C3377704015495883*StopPoint:T2C3377704015497100,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431322,T2C11821953316814877_StopPoint:T2C3377704015495229*StopPoint:T2C3377704015495572*StopPoint:T2C3377704015495363*StopPoint:T2C3377704015495851*StopPoint:T2C3377704015496387*StopPoint:T2C3377704015496395*StopPoint:T2C3377704015495200*StopPoint:T2C3377704015495637*StopPoint:T2C3377704015495736*StopPoint:T2C3377704015495582*StopPoint:T2C3377704015495645*StopPoint:T2C3377704015495559*StopPoint:T2C3377704015496059*StopPoint:T2C3377704015495685*StopPoint:T2C3377837159482433*StopPoint:T2C3377704015496052*StopPoint:T2C3377704015496247*StopPoint:T2C3377704015495571*StopPoint:T2C3377704015497111*StopPoint:T2C3377704015496176*StopPoint:T2C3377704015495714*StopPoint:T2C3377704015495310*StopPoint:T2C3377837159481438*StopPoint:T2C3377837159481432*StopPoint:T2C3377704015495350*StopPoint:T2C3377837159481434*StopPoint:T2C3377704015495722*StopPoint:T2C3377704015495995*StopPoint:T2C3377704015495985*StopPoint:T2C3377704015495668*StopPoint:T2C3377704015495979*StopPoint:T2C3377704015495302*StopPoint:T2C3377704015495800*StopPoint:T2C3377704015495667,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431323,T2C11821953316814877_StopPoint:T2C3377837159482433*StopPoint:T2C3377704015496052*StopPoint:T2C3377704015496247*StopPoint:T2C3377704015495571*StopPoint:T2C3377704015497111*StopPoint:T2C3377704015496176*StopPoint:T2C3377704015495714*StopPoint:T2C3377704015495310*StopPoint:T2C3377837159481438*StopPoint:T2C3377837159481432*StopPoint:T2C3377704015495350*StopPoint:T2C3377837159481434*StopPoint:T2C3377704015495722*StopPoint:T2C3377704015495995*StopPoint:T2C3377704015495985*StopPoint:T2C3377704015495668*StopPoint:T2C3377704015495979*StopPoint:T2C3377704015495302*StopPoint:T2C3377704015495800*StopPoint:T2C3377704015495667,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431326,T2C11821953316814877_StopPoint:T2C3377704015495667*StopPoint:T2C3377704015495801*StopPoint:T2C3377704015495303*StopPoint:T2C3377704015495980*StopPoint:T2C3377704015495669*StopPoint:T2C3377704015495986*StopPoint:T2C3377704015495996*StopPoint:T2C3377704015495867*StopPoint:T2C3377704015495723*StopPoint:T2C3377837159481435*StopPoint:T2C3377704015495351*StopPoint:T2C3377837159481433*StopPoint:T2C3377837159481439*StopPoint:T2C3377704015495311*StopPoint:T2C3377704015495713*StopPoint:T2C3377704015496175*StopPoint:T2C3377704015497109*StopPoint:T2C3377704015495570*StopPoint:T2C3377704015496248*StopPoint:T2C3377704015496053*StopPoint:T2C3377837159482430*StopPoint:T2C3377704015495684*StopPoint:T2C3377704015496060*StopPoint:T2C3377704015495560*StopPoint:T2C3377704015495646*StopPoint:T2C3377704015495583*StopPoint:T2C3377704015495737*StopPoint:T2C3377704015495638*StopPoint:T2C3377704015495201*StopPoint:T2C3377704015495954*StopPoint:T2C3377704015496394*StopPoint:T2C3377704015495852*StopPoint:T2C3377704015495364*StopPoint:T2C3377704015495573*StopPoint:T2C3377704015495229,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431327,T2C11821953316814877_StopPoint:T2C3377704015495667*StopPoint:T2C3377704015495801*StopPoint:T2C3377704015495303*StopPoint:T2C3377704015495980*StopPoint:T2C3377704015495669*StopPoint:T2C3377704015495986*StopPoint:T2C3377704015495996*StopPoint:T2C3377704015495867*StopPoint:T2C3377704015495723*StopPoint:T2C3377837159481435*StopPoint:T2C3377704015495351*StopPoint:T2C3377837159481433*StopPoint:T2C3377837159481439*StopPoint:T2C3377704015495311*StopPoint:T2C3377704015495713*StopPoint:T2C3377704015496175*StopPoint:T2C3377704015497109*StopPoint:T2C3377704015495570*StopPoint:T2C3377704015496248*StopPoint:T2C3377704015496053*StopPoint:T2C3377837159482430,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431330,T2C11821953316814877_StopPoint:T2C3377704015495667*StopPoint:T2C3377704015495801*StopPoint:T2C3377704015495303*StopPoint:T2C3377704015495980*StopPoint:T2C3377704015495669*StopPoint:T2C3377704015495986*StopPoint:T2C3377704015495996*StopPoint:T2C3377704015495867*StopPoint:T2C3377704015495723*StopPoint:T2C3377837159481435*StopPoint:T2C3377704015495351*StopPoint:T2C3377837159481433*StopPoint:T2C3377837159481439*StopPoint:T2C3377704015495311*StopPoint:T2C3377704015495713*StopPoint:T2C3377704015496175*StopPoint:T2C3377704015497109*StopPoint:T2C3377704015495570*StopPoint:T2C3377704015496248*StopPoint:T2C3377704015496053*StopPoint:T2C3377837159482433,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431334,T2C11821953316814876_StopPoint:T2C3377704015495785*StopPoint:T2C3377704015496041*StopPoint:T2C3377704015495991*StopPoint:T2C3377837159482392*StopPoint:T2C3377704015495580*StopPoint:T2C3377704015496198*StopPoint:T2C3377837159482346*StopPoint:T2C3377704015496382*StopPoint:T2C3377704015496150*StopPoint:T2C3377704015495602*StopPoint:T2C3377704015495860*StopPoint:T2C3377704015495766*StopPoint:T2C3377704015495941*StopPoint:T2C3377704015496106*StopPoint:T2C3377704015495884*StopPoint:T2C3377704015496103*StopPoint:T2C3377704015496050*StopPoint:T2C3377704015496167*StopPoint:T2C3377704015496043*StopPoint:T2C3377704015495325*StopPoint:T2C3377704015495598*StopPoint:T2C3377704015495246*StopPoint:T2C3377704015495783*StopPoint:T2C3377704015495837*StopPoint:T2C3377704015496173*StopPoint:T2C3377704015495711*StopPoint:T2C3377704015496286*StopPoint:T2C3377704015495437*StopPoint:T2C3377704015495643*StopPoint:T2C3377704015495471*StopPoint:T2C3377704015496171*StopPoint:T2C3377704015495265*StopPoint:T2C3377704015495870*StopPoint:T2C3377704015495950*StopPoint:T2C3377704015495967*StopPoint:T2C3377704015495407*StopPoint:T2C3377837159481536*StopPoint:T2C3377704015496222*StopPoint:T2C3377704015496278*StopPoint:T2C3377704015496288*StopPoint:T2C3377704015495404*StopPoint:T2C3377704015495469*StopPoint:T2C3377704015495952*StopPoint:T2C3377704015495701,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431345,T2C11821953316814876_StopPoint:T2C3377704015495839*StopPoint:T2C3377704015495784*StopPoint:T2C3377704015495248*StopPoint:T2C3377704015495599*StopPoint:T2C3377704015495326*StopPoint:T2C3377704015495607*StopPoint:T2C3377704015495244*StopPoint:T2C3377704015496044*StopPoint:T2C3377704015496168*StopPoint:T2C3377704015496051*StopPoint:T2C3377704015496104*StopPoint:T2C3377704015495885*StopPoint:T2C3377704015496107*StopPoint:T2C3377704015495942*StopPoint:T2C3377704015495767*StopPoint:T2C3377704015495862*StopPoint:T2C3377704015495603*StopPoint:T2C3377704015496148*StopPoint:T2C3377704015496096,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431368,T2C11821953316814893_StopPoint:T2C3377704015495308*StopPoint:T2C3377704015495202*StopPoint:T2C3377704015496135*StopPoint:T2C3377704015495752*StopPoint:T2C3377704015495738*StopPoint:T2C3377704015495480*StopPoint:T2C3377704015496200*StopPoint:T2C3377704015495210*StopPoint:T2C3377704015496268*StopPoint:T2C3377704015495604*StopPoint:T2C3377704015495325*StopPoint:T2C3377704015495598*StopPoint:T2C3377704015495247*StopPoint:T2C3377704015495731*StopPoint:T2C3377704015495205*StopPoint:T2C3377704015495629*StopPoint:T2C3377704015495282*StopPoint:T2C3377704015495382*StopPoint:T2C3377704015495544*StopPoint:T2C3377704015495429*StopPoint:T2C3377704015495316*StopPoint:T2C3377704015495361*StopPoint:T2C3377704015495670*StopPoint:T2C3377704015496251*StopPoint:T2C3377704015495799*StopPoint:T2C3377704015496219*StopPoint:T2C3377837159481567*StopPoint:T2C3377837159481568,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431372,T2C11821953316814893_StopPoint:T2C3377704015495738*StopPoint:T2C3377704015495480*StopPoint:T2C3377704015496200*StopPoint:T2C3377704015495210*StopPoint:T2C3377704015496268*StopPoint:T2C3377704015495604*StopPoint:T2C3377704015495325*StopPoint:T2C3377704015495598*StopPoint:T2C3377704015495247*StopPoint:T2C3377704015495731*StopPoint:T2C3377704015495205*StopPoint:T2C3377704015495629*StopPoint:T2C3377704015495282*StopPoint:T2C3377704015495382*StopPoint:T2C3377704015495544*StopPoint:T2C3377704015495429*StopPoint:T2C3377704015495316*StopPoint:T2C3377704015495361*StopPoint:T2C3377704015495670*StopPoint:T2C3377704015496251*StopPoint:T2C3377704015495799*StopPoint:T2C3377704015496219*StopPoint:T2C3377837159481567*StopPoint:T2C3377837159481568,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431373,T2C11821953316814893_StopPoint:T2C3377837159481569*StopPoint:T2C3377704015496244*StopPoint:T2C3377704015496218*StopPoint:T2C3377704015495798*StopPoint:T2C3377704015496252*StopPoint:T2C3377704015495671*StopPoint:T2C3377704015495362*StopPoint:T2C3377704015495317*StopPoint:T2C3377704015495430*StopPoint:T2C3377704015495545*StopPoint:T2C3377704015495383*StopPoint:T2C3377704015495283*StopPoint:T2C3377704015495632*StopPoint:T2C3377704015495206*StopPoint:T2C3377704015495733*StopPoint:T2C3377704015495249*StopPoint:T2C3377704015495599*StopPoint:T2C3377704015495326*StopPoint:T2C3377704015495327*StopPoint:T2C3377704015496267*StopPoint:T2C3377704015495211*StopPoint:T2C3377704015496201*StopPoint:T2C3377704015495481*StopPoint:T2C3377704015495741,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431380,T2C11821953316814892_StopPoint:T2C3377704015495273*StopPoint:T2C3377704015496119*StopPoint:T2C3377704015495476*StopPoint:T2C3377704015495971*StopPoint:T2C3377704015495913*StopPoint:T2C3377704015496206*StopPoint:T2C3377704015495524*StopPoint:T2C3377704015496195*StopPoint:T2C3377704015495400*StopPoint:T2C3377704015496021*StopPoint:T2C3377704015495931*StopPoint:T2C3377704015495459*StopPoint:T2C3377704015496043*StopPoint:T2C3377704015495606*StopPoint:T2C3377704015495663*StopPoint:T2C3377704015495325*StopPoint:T2C3377704015495598*StopPoint:T2C3377704015495246*StopPoint:T2C3377704015495783*StopPoint:T2C3377704015495837,0,0,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431386,T2C11821953316814892_StopPoint:T2C3377704015496257*StopPoint:T2C3377704015496068*StopPoint:T2C3377704015496215*StopPoint:T2C3377704015496285*StopPoint:T2C3377704015496228*StopPoint:T2C3377704015496123*StopPoint:T2C3377704015495806*StopPoint:T2C3377704015495554*StopPoint:T2C3377704015496174*StopPoint:T2C3377704015495839*StopPoint:T2C3377704015495784*StopPoint:T2C3377704015495248*StopPoint:T2C3377704015495599*StopPoint:T2C3377704015495326*StopPoint:T2C3377704015495663*StopPoint:T2C3377704015495607*StopPoint:T2C3377704015495244*StopPoint:T2C3377704015495458*StopPoint:T2C3377704015495932*StopPoint:T2C3377704015496022*StopPoint:T2C3377704015495402*StopPoint:T2C3377704015496197*StopPoint:T2C3377704015495525*StopPoint:T2C3377704015496207*StopPoint:T2C3377704015495914*StopPoint:T2C3377704015495973*StopPoint:T2C3377704015495477*StopPoint:T2C3377704015496120*StopPoint:T2C3377704015495274*StopPoint:T2C3377704015496110*StopPoint:T2C3377704015495831*StopPoint:T2C3377704015495375*StopPoint:T2C3377704015495916*StopPoint:T2C3377704015495428*StopPoint:T2C3377704015495368*StopPoint:T2C3377704015495495*StopPoint:T2C3377704015495272,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431390,T2C11821953316814892_StopPoint:T2C3377704015495839*StopPoint:T2C3377704015495784*StopPoint:T2C3377704015495248*StopPoint:T2C3377704015495599*StopPoint:T2C3377704015495326*StopPoint:T2C3377704015495663*StopPoint:T2C3377704015495607*StopPoint:T2C3377704015495244*StopPoint:T2C3377704015495458*StopPoint:T2C3377704015495932*StopPoint:T2C3377704015496022*StopPoint:T2C3377704015495402*StopPoint:T2C3377704015496197*StopPoint:T2C3377704015495525*StopPoint:T2C3377704015496207*StopPoint:T2C3377704015495914*StopPoint:T2C3377704015495973*StopPoint:T2C3377704015495477*StopPoint:T2C3377704015496120*StopPoint:T2C3377704015495274*StopPoint:T2C3377704015496110*StopPoint:T2C3377704015495831*StopPoint:T2C3377704015495375*StopPoint:T2C3377704015495916*StopPoint:T2C3377704015495428*StopPoint:T2C3377704015495368*StopPoint:T2C3377704015495495*StopPoint:T2C3377704015495272,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431393,T2C11821953316814891_StopPoint:T2C3377704015496386*StopPoint:T2C3377704015495503*StopPoint:T2C3377704015496153*StopPoint:T2C3377704015496415*StopPoint:T2C3377704015495447*StopPoint:T2C3377704015496216*StopPoint:T2C3377704015495604*StopPoint:T2C3377704015495591*StopPoint:T2C3377704015495225*StopPoint:T2C3377704015495538*StopPoint:T2C3377704015495825*StopPoint:T2C3377704015497087*StopPoint:T2C3377704015495868*StopPoint:T2C3377704015495856*StopPoint:T2C3377704015495197*StopPoint:T2C3377704015496264*StopPoint:T2C3377704015495491,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431408,T2C11821953316814888_StopPoint:T2C3377704015496081*StopPoint:T2C3377704015495535*StopPoint:T2C3377704015495660*StopPoint:T2C3377704015495591*StopPoint:T2C3377704015495225*StopPoint:T2C3377704015495537*StopPoint:T2C3377704015495888*StopPoint:T2C3377704015495246*StopPoint:T2C3377704015495783*StopPoint:T2C3377704015495837*StopPoint:T2C3377704015496165*StopPoint:T2C3377704015495734*StopPoint:T2C3377704015496032*StopPoint:T2C3377704015496213*StopPoint:T2C3377704015496066*StopPoint:T2C3377704015496126*StopPoint:T2C3377704015495828*StopPoint:T2C3377704015495375*StopPoint:T2C3377704015495916*StopPoint:T2C3377704015495352*StopPoint:T2C3377704015496128*StopPoint:T2C3377704015495275*StopPoint:T2C3377704015495872*StopPoint:T2C3377704015495300*StopPoint:T2C3377704015495296*StopPoint:T2C3377704015495874*StopPoint:T2C3377704015496075*StopPoint:T2C3377704015495433*StopPoint:T2C3377704015495348*StopPoint:T2C3377704015496078*StopPoint:T2C3377704015496290*StopPoint:T2C3377704015496124*StopPoint:T2C3377704015495344*StopPoint:T2C3377704015496113*StopPoint:T2C3377704015495340,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
