did,oid,eid,sid,ent,alightingCount,alightingCount_D,boardingCount,boardingCount_D,waitingTime,waitingTime_D,totalWaitingTime,totalWaitingTime_D
432282,387792,StopPoint:T2C3377837159482351,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,387841,StopPoint:T2C3377704015495539 StopPoint:T2C3377704015495538,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,387842,StopPoint:T2C3377704015495226,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,387843,StopPoint:T2C3377704015495592,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,387845,StopPoint:T2C3377704015495982,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,387846,StopPoint:T2C3377704015495219,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,387847,StopPoint:T2C3377704015495209,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,387849,StopPoint:T2C3377704015495753,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,387850,StopPoint:T2C3377704015496136,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,387851,StopPoint:T2C3377704015495309,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,387852,StopPoint:T2C3377837159481352,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,387854,StopPoint:T2C3377704015495765,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,387855,StopPoint:T2C3377704015495864,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,387856,StopPoint:T2C3377704015495683,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,387857,StopPoint:T2C3377704015495703,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,387858,StopPoint:T2C3377704015495657,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,387859,StopPoint:T2C3377704015495390,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,387860,StopPoint:T2C3377704015495940,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,387861,StopPoint:T2C3377704015495789,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,387864,StopPoint:T2C3377704015495791,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,387865,StopPoint:T2C3377704015495500,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,387866,StopPoint:T2C3377704015496112,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,387867,StopPoint:T2C3377704015495780,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,387868,StopPoint:T2C3377704015495877,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,387869,StopPoint:T2C3377704015496089,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,387870,StopPoint:T2C3377837159481357,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,387916,StopPoint:T2C3377704015496378,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388233,StopPoint:T2C3377837159481566 StopPoint:T2C3377704015495468,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388235,StopPoint:T2C3377837159481465,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388236,StopPoint:T2C3377837159481431,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388237,StopPoint:T2C3377704015495489,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388238,StopPoint:T2C3377704015495745,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388239,StopPoint:T2C3377704015496282,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388240,StopPoint:T2C3377704015495937,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388241,StopPoint:T2C3377704015495549 StopPoint:T2C3377704015495548,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388242,StopPoint:T2C3377704015495346,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388243,StopPoint:T2C3377704015495827,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388244,StopPoint:T2C3377704015495463,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388245,StopPoint:T2C3377704015495263,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388246,StopPoint:T2C3377704015495635 StopPoint:T2C3377704015495636,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388247,StopPoint:T2C3377704015495589,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388248,StopPoint:T2C3377704015495621,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388249,StopPoint:T2C3377704015496258,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388250,StopPoint:T2C3377704015496180,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388251,StopPoint:T2C3377837159481468,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388252,StopPoint:T2C3377837159481436,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388253,StopPoint:T2C3377837159481423,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388254,StopPoint:T2C3377837159481440,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388333,StopPoint:T2C3377837159481441,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388334,StopPoint:T2C3377837159481424,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388335,StopPoint:T2C3377837159481437,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388336,StopPoint:T2C3377704015495267,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388337,StopPoint:T2C3377704015496181,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388338,StopPoint:T2C3377704015496259,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388339,StopPoint:T2C3377704015495622,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388340,StopPoint:T2C3377704015495590,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388342,StopPoint:T2C3377704015495264,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388343,StopPoint:T2C3377704015495464,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388344,StopPoint:T2C3377704015495347,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388345,StopPoint:T2C3377704015495551,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388346,StopPoint:T2C3377704015495938,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388347,StopPoint:T2C3377704015496283,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388348,StopPoint:T2C3377704015495747,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388349,StopPoint:T2C3377704015495835,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388350,StopPoint:T2C3377704015495797,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388351,StopPoint:T2C3377837159481570,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388352,StopPoint:T2C3377837159481571 StopPoint:T2C3377704015495467,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388475,StopPoint:T2C3377704015495650,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388478,StopPoint:T2C3377704015495802,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388555,StopPoint:T2C3377704015495624,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388556,StopPoint:T2C3377704015495803,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388672,StopPoint:T2C3377704015496273 StopPoint:T2C3377704015496087,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388673,StopPoint:T2C3377704015495543,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388741,StopPoint:T2C3377704015495246,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388742,StopPoint:T2C3377704015495783,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388743,StopPoint:T2C3377704015496101,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388744,StopPoint:T2C3377704015495546,0,3,0.0,0.0,2.0,0.0,234.349999999991,7.56604255869479,468.699999999982,0.0
432282,388752,StopPoint:T2C3377704015495961,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388754,StopPoint:T2C3377704015496236,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388755,StopPoint:T2C3377704015495284 StopPoint:T2C3377704015495285,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388758,StopPoint:T2C3377704015495901,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388759,StopPoint:T2C3377704015496188 StopPoint:T2C3377704015496189,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388761,StopPoint:T2C3377704015496232 StopPoint:T2C3377704015496233,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388762,StopPoint:T2C3377704015496224,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388765,StopPoint:T2C3377704015496163,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388766,StopPoint:T2C3377704015495945,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388803,StopPoint:T2C3377704015495227,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388804,StopPoint:T2C3377704015496003,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388807,StopPoint:T2C3377704015496186,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388809,StopPoint:T2C3377704015495496,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388810,StopPoint:T2C3377704015496204,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388811,StopPoint:T2C3377704015495999,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388813,StopPoint:T2C3377704015495334,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388814,StopPoint:T2C3377704015495865,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388815,StopPoint:T2C3377704015495565,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388816,StopPoint:T2C3377704015496134,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388912,StopPoint:T2C3377704015496164,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388918,StopPoint:T2C3377704015495902,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388940,StopPoint:T2C3377704015495620,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388941,StopPoint:T2C3377704015496065,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388944,StopPoint:T2C3377704015496110,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388946,StopPoint:T2C3377704015496072,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388948,StopPoint:T2C3377704015495547,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388949,StopPoint:T2C3377704015496102,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388953,StopPoint:T2C3377704015495889,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388987,StopPoint:T2C3377704015496000,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388988,StopPoint:T2C3377704015496205,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,388989,StopPoint:T2C3377704015495497,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389023,StopPoint:T2C3377704015495349,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389027,StopPoint:T2C3377704015495298,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389031,StopPoint:T2C3377704015495693,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389033,StopPoint:T2C3377704015495501,0,3,0.0,0.0,1.0,0.0,205.999999999993,-1.0,205.999999999993,0.0
432282,389038,StopPoint:T2C3377704015495776,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389039,StopPoint:T2C3377704015496139,0,3,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389059,StopPoint:T2C3377704015495337,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389062,StopPoint:T2C3377704015495312,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389087,StopPoint:T2C3377704015496062,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389091,StopPoint:T2C3377704015495502,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389093,StopPoint:T2C3377704015495694,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389095,StopPoint:T2C3377704015496405,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389098,StopPoint:T2C3377704015495874,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389099,StopPoint:T2C3377704015496075,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389100,StopPoint:T2C3377704015495433,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389101,StopPoint:T2C3377704015495348,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389121,StopPoint:T2C3377704015495313,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389122,StopPoint:T2C3377704015495920 StopPoint:T2C3377704015495919,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389198,StopPoint:T2C3377704015495909,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389199,StopPoint:T2C3377704015495997,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389200,StopPoint:T2C3377704015495516,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389201,StopPoint:T2C3377704015495385,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389221,StopPoint:T2C3377704015497018 StopPoint:T2C3377704015497079 StopPoint:T2C3377704015495336,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389222,StopPoint:T2C3377704015495268,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389223,StopPoint:T2C3377704015495223,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389281,StopPoint:T2C3377704015495529,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389282,StopPoint:T2C3377704015495386,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389283,StopPoint:T2C3377704015495517,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389284,StopPoint:T2C3377704015495998,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389285,StopPoint:T2C3377704015497129,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389315,StopPoint:T2C3377704015495224,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389316,StopPoint:T2C3377704015495269,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389385,StopPoint:T2C3377704015495214 StopPoint:T2C3377704015495215,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389405,StopPoint:T2C3377704015496057,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389406,StopPoint:T2C3377837159481488,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389420,StopPoint:T2C3377704015495230,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389421,StopPoint:T2C3377704015495482,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389422,StopPoint:T2C3377704015495485,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389423,StopPoint:T2C3377704015495654,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389424,StopPoint:T2C3377704015495279,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389425,StopPoint:T2C3377704015495584,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389426,StopPoint:T2C3377704015496024,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389427,StopPoint:T2C3377704015496496,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389428,StopPoint:T2C3377704015495563,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389430,StopPoint:T2C3377704015495478,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389431,StopPoint:T2C3377704015496001,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389432,StopPoint:T2C3377704015496038,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389492,StopPoint:T2C3377704015495556,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389530,StopPoint:T2C3377704015496039,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389531,StopPoint:T2C3377704015496002,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389532,StopPoint:T2C3377704015495479,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389533,StopPoint:T2C3377704015495746,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389534,StopPoint:T2C3377704015495490,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389535,StopPoint:T2C3377704015495564,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389536,StopPoint:T2C3377704015496277,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389537,StopPoint:T2C3377837159481466,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389538,StopPoint:T2C3377704015496025,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389539,StopPoint:T2C3377704015495585,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389540,StopPoint:T2C3377704015495280,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389541,StopPoint:T2C3377704015495655,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389542,StopPoint:T2C3377704015495486,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389543,StopPoint:T2C3377704015495483,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389573,StopPoint:T2C3377704015495231,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389602,StopPoint:T2C3377704015495689,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389603,StopPoint:T2C3377704015495203,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389630,StopPoint:T2C3377704015495882 StopPoint:T2C3377704015495883,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389631,StopPoint:T2C3377704015497109,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389632,StopPoint:T2C3377704015495570 StopPoint:T2C3377704015495571,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389633,StopPoint:T2C3377704015495726,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389634,StopPoint:T2C3377704015495750,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389635,StopPoint:T2C3377704015495365,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389636,StopPoint:T2C3377704015495417,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389640,StopPoint:T2C3377704015496048,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389641,StopPoint:T2C3377704015495687,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389643,StopPoint:T2C3377704015495609,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389679,StopPoint:T2C3377704015496017,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389716,StopPoint:T2C3377704015495373,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389717,StopPoint:T2C3377704015495676,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389718,StopPoint:T2C3377704015496346,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389818,StopPoint:T2C3377704015496347,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389821,StopPoint:T2C3377704015496382 StopPoint:T2C3377704015496097 StopPoint:T2C3377704015496096,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389822,StopPoint:T2C3377704015496150,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389824,StopPoint:T2C3377704015495616,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389825,StopPoint:T2C3377704015495611,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389827,StopPoint:T2C3377704015495708,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389828,StopPoint:T2C3377704015495688,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389829,StopPoint:T2C3377704015496049,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389830,StopPoint:T2C3377704015495978,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389831,StopPoint:T2C3377704015495222,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389832,StopPoint:T2C3377704015495521,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389833,StopPoint:T2C3377704015495418,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389839,StopPoint:T2C3377704015497099,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389841,StopPoint:T2C3377704015497098 StopPoint:T2C3377704015497097,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389920,StopPoint:T2C3377704015497100,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389945,StopPoint:T2C3377704015495229,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389946,StopPoint:T2C3377704015495572,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389947,StopPoint:T2C3377704015495363,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389948,StopPoint:T2C3377704015495851,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389951,StopPoint:T2C3377704015495637,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389952,StopPoint:T2C3377704015495736,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,389953,StopPoint:T2C3377704015495582,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,390087,StopPoint:T2C3377704015496175,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,390093,StopPoint:T2C3377704015495583,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,390097,StopPoint:T2C3377704015496394,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,390098,StopPoint:T2C3377704015495852,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,390099,StopPoint:T2C3377704015495364,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,390100,StopPoint:T2C3377704015495573,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,390214,StopPoint:T2C3377704015497096,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,390254,StopPoint:T2C3377704015495991,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,390255,StopPoint:T2C3377837159482392,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,390258,StopPoint:T2C3377837159482346,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,390260,StopPoint:T2C3377704015495766,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,390261,StopPoint:T2C3377704015495941,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,390263,StopPoint:T2C3377704015495884,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,390264,StopPoint:T2C3377704015496103,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,390268,StopPoint:T2C3377704015495325,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,390272,StopPoint:T2C3377704015495711,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,390273,StopPoint:T2C3377704015496286,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
432282,390274,StopPoint:T2C3377704015495437,0,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0
